2021-06-16 21:59:22,783 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:25,336 | INFO | cocotb | Step 1
2021-06-16 21:59:25,352 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:25,353 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:27,048 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:27,074 | INFO | cocotb | Step 2
2021-06-16 21:59:27,079 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:27,079 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:27,133 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:27,141 | INFO | cocotb | Step 3
2021-06-16 21:59:27,143 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:27,143 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:29,100 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:29,125 | INFO | cocotb | Step 4
2021-06-16 21:59:29,127 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:29,127 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:30,150 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:30,177 | INFO | cocotb | Step 5
2021-06-16 21:59:30,181 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:30,182 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:30,947 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:30,960 | INFO | cocotb | Step 6
2021-06-16 21:59:30,961 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:30,962 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:31,208 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:31,212 | INFO | cocotb | Step 7
2021-06-16 21:59:31,214 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:31,214 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:31,467 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:31,472 | INFO | cocotb | Step 8
2021-06-16 21:59:31,474 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:31,474 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:31,554 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:31,555 | INFO | cocotb | Step 9
2021-06-16 21:59:31,557 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:31,557 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:33,029 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:33,049 | INFO | cocotb | Step 10
2021-06-16 21:59:33,050 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:33,051 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:34,119 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:34,132 | INFO | cocotb | Step 11
2021-06-16 21:59:34,134 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:34,134 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:34,155 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:34,156 | INFO | cocotb | Step 12
2021-06-16 21:59:34,157 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:34,158 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:34,889 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:34,898 | INFO | cocotb | Step 13
2021-06-16 21:59:34,900 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:34,900 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:35,831 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:35,843 | INFO | cocotb | Step 14
2021-06-16 21:59:35,845 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:35,845 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:37,121 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:37,138 | INFO | cocotb | Step 15
2021-06-16 21:59:37,140 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:37,141 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:38,265 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:38,279 | INFO | cocotb | Step 16
2021-06-16 21:59:38,281 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:38,281 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:38,579 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:38,582 | INFO | cocotb | Step 17
2021-06-16 21:59:38,584 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:38,584 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:38,604 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:38,605 | INFO | cocotb | Step 18
2021-06-16 21:59:38,606 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:38,609 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:40,107 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:40,129 | INFO | cocotb | Step 19
2021-06-16 21:59:40,131 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:40,131 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:40,196 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:40,197 | INFO | cocotb | Step 20
2021-06-16 21:59:40,199 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:40,200 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:41,552 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:41,567 | INFO | cocotb | Step 21
2021-06-16 21:59:41,571 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:41,575 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:43,634 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:43,660 | INFO | cocotb | Step 22
2021-06-16 21:59:43,662 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:43,662 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:44,162 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 21:59:44,168 | INFO | cocotb | Step 23
2021-06-16 21:59:44,170 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 21:59:44,170 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 21:59:45,550 | INFO | cocotb | Waiting for rl step or rl reset 
