2021-06-16 20:01:14,628 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:17,951 | INFO | cocotb | Step 1
2021-06-16 20:01:17,975 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:17,976 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:19,948 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:20,005 | INFO | cocotb | Step 2
2021-06-16 20:01:20,008 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:20,008 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:20,289 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:20,297 | INFO | cocotb | Step 3
2021-06-16 20:01:20,303 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:20,309 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:22,290 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:22,328 | INFO | cocotb | Step 4
2021-06-16 20:01:22,330 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:22,331 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:24,188 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:24,209 | INFO | cocotb | Step 5
2021-06-16 20:01:24,210 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:24,211 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:25,646 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:25,681 | INFO | cocotb | Step 6
2021-06-16 20:01:25,685 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:25,686 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:26,656 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:26,668 | INFO | cocotb | Step 7
2021-06-16 20:01:26,670 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:26,672 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:28,221 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:28,241 | INFO | cocotb | Step 8
2021-06-16 20:01:28,243 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:28,245 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:29,726 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:29,745 | INFO | cocotb | Step 9
2021-06-16 20:01:29,748 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:29,753 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:29,773 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:29,774 | INFO | cocotb | Step 10
2021-06-16 20:01:29,775 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:29,776 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:30,447 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:30,458 | INFO | cocotb | Step 11
2021-06-16 20:01:30,459 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:30,460 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:31,380 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:31,394 | INFO | cocotb | Step 12
2021-06-16 20:01:31,396 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:31,396 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:31,558 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:31,561 | INFO | cocotb | Step 13
2021-06-16 20:01:31,563 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:31,564 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:33,164 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:33,190 | INFO | cocotb | Step 14
2021-06-16 20:01:33,191 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:33,192 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:35,042 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:35,064 | INFO | cocotb | Step 15
2021-06-16 20:01:35,067 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:35,068 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:35,121 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:35,122 | INFO | cocotb | Step 16
2021-06-16 20:01:35,124 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:35,127 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:36,253 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:36,274 | INFO | cocotb | Step 17
2021-06-16 20:01:36,277 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:36,279 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:37,724 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:37,743 | INFO | cocotb | Step 18
2021-06-16 20:01:37,744 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:37,745 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:38,698 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:38,712 | INFO | cocotb | Step 19
2021-06-16 20:01:38,714 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:38,714 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:38,925 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:38,928 | INFO | cocotb | Step 20
2021-06-16 20:01:38,929 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:38,930 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:39,364 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:39,371 | INFO | cocotb | Step 21
2021-06-16 20:01:39,373 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:39,374 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:40,866 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:40,886 | INFO | cocotb | Step 22
2021-06-16 20:01:40,888 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:40,889 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:42,238 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:42,264 | INFO | cocotb | Step 23
2021-06-16 20:01:42,269 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:42,270 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:42,734 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:42,740 | INFO | cocotb | Step 24
2021-06-16 20:01:42,741 | INFO | cocotb | Waiting for rl step after rl reset 
2021-06-16 20:01:42,742 | INFO | cocotb | Waiting for actions from rl step 
2021-06-16 20:01:44,477 | INFO | cocotb | Waiting for rl step or rl reset 
2021-06-16 20:01:44,504 | INFO | cocotb | Step 25
2021-06-16 20:01:44,506 | INFO | cocotb | Waiting for rl step after rl reset 
